tweet-id,tweet-id_trunc,tweet-created_at,tweet-text,tweet-type,tweet-time_harvey,tweet-rel_harvey,tweet-fore_harvey,tweet-time_irma,tweet-rel_irma,tweet-fore_irma,user-id,user-name,user-screen_name,user-location,user-verified,user-followers,user-friends,user-scope,user-scope_loc,user-scope_nat,user-agency,user-agency_ind,user-agency_org,user-affiliation,user-scope_aff,media-type,media-urls,media-url_num,media-url1,media-url2,media-url3,media-url4,image-branding_off,image-branding_unoff,image-lang_english,image-lang_spanish,image-type_arrival,image-type_cone,image-type_conv-out,image-type_evac,image-type_key-msg,image-type_meso-disc,image-type_model,image-type_other-fore,image-type_other-non-fore,image-type_prob,image-type_rain-fore,image-type_rain-out,image-type_riv-flood,image-type_spag,image-type_surge,image-type_text,image-type_threat-impact,image-type_trop-out,image-type_video,image-type_ww,image-type_ww_cone,image-type_ww_exp,image-type_ww_meso-disc,image-type_rain,image-type_conv,image-type_multi,image-type_sum,image-type,image-threat_rain-flood,image-threat_surge,image-threat_tor,image-threat_trop-gen,image-threat_tstorm,image-threat_wind,diffusion-rt_count_5m,diffusion-rt_count_10m,diffusion-rt_count_15m,diffusion-rt_count_30m,diffusion-rt_count_60m,diffusion-rt_count_120m,diffusion-rt_count_240m,diffusion-rt_count_360m,diffusion-rt_count,diffusion-rt_rate_5m,diffusion-rt_rate_10m,diffusion-rt_rate_15m,diffusion-rt_rate_30m,diffusion-rt_rate_60m,diffusion-rt_rate_120m,diffusion-rt_rate_240m,diffusion-rt_rate_360m,diffusion-qt_count_5m,diffusion-qt_count_10m,diffusion-qt_count_15m,diffusion-qt_count_30m,diffusion-qt_count_60m,diffusion-qt_count_120m,diffusion-qt_count_240m,diffusion-qt_count_360m,diffusion-qt_count,diffusion-qt_rate_5m,diffusion-qt_rate_10m,diffusion-qt_rate_15m,diffusion-qt_rate_30m,diffusion-qt_rate_60m,diffusion-qt_rate_120m,diffusion-qt_rate_240m,diffusion-qt_rate_360m,diffusion-combined_rt_qt_count_5m,diffusion-combined_rt_qt_count_10m,diffusion-combined_rt_qt_count_15m,diffusion-combined_rt_qt_count_30m,diffusion-combined_rt_qt_count_60m,diffusion-combined_rt_qt_count_120m,diffusion-combined_rt_qt_count_240m,diffusion-combined_rt_qt_count_360m,diffusion-combined_rt_qt_count,diffusion-combined_rt_qt_rate_5m,diffusion-combined_rt_qt_rate_10m,diffusion-combined_rt_qt_rate_15m,diffusion-combined_rt_qt_rate_30m,diffusion-combined_rt_qt_rate_60m,diffusion-combined_rt_qt_rate_120m,diffusion-combined_rt_qt_rate_240m,diffusion-combined_rt_qt_rate_360m,diffusion-reply_count_5m,diffusion-reply_count_10m,diffusion-reply_count_15m,diffusion-reply_count_30m,diffusion-reply_count_60m,diffusion-reply_count_120m,diffusion-reply_count_240m,diffusion-reply_count_360m,diffusion-reply_count,diffusion-reply_rate_5m,diffusion-reply_rate_10m,diffusion-reply_rate_15m,diffusion-reply_rate_30m,diffusion-reply_rate_60m,diffusion-reply_rate_120m,diffusion-reply_rate_240m,diffusion-reply_rate_360m
901264448098316290,901264448098316,2017-08-25 21:06:03-05:00,"Aviso de Tornado incluye Angleton TX, Danbury TX, Rosharon TX hasta las 9:30 PM CDT https://t.co/TBSbhfll63",original_tweet,1,1,1,0.0,0.0,0.0,600958397,NWS Houston,NWSHouston,"Houston, Texas",True,31024,349,Local,1.0,,Organization,,1.0,NWS (Exp),Local NWS (Exp),single_photo,http://pbs.twimg.com/media/DIHvPOtXsAAAHst.jpg,1,http://pbs.twimg.com/media/DIHvPOtXsAAAHst.jpg,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,Watch/Warning (Exp),0.0,0.0,1.0,0.0,1.0,0.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6,60.0,36.0,24.0,12.0,6.0,3.0,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6,60.0,36.0,24.0,12.0,6.0,3.0,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
901265365807886336,901265365807886,2017-08-25 21:09:42-05:00,"Tornado Warning for Brazoria County to 9:30pm.  Danbury, Angleton areas seek cover! #KPRC2 https://t.co/0dH1gKF7fS https://t.co/kHXgKob8vI",original_tweet,1,1,1,0.0,0.0,0.0,29239301,KPRC 2 WEATHER,KPRC2WEATHER,"Houston, Texas",False,32165,1175,Local,1.0,,Organization,,1.0,Wx Media,Local Wx Media,single_photo,http://pbs.twimg.com/media/DIHwEokXoAAPqn-.jpg,1,http://pbs.twimg.com/media/DIHwEokXoAAPqn-.jpg,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,Watch/Warning,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4,12.0,12.0,12.0,8.0,4.0,2.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4,12.0,12.0,12.0,8.0,4.0,2.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
901265388205420544,901265388205420,2017-08-25 21:09:47-05:00,"Tornado Warning for Brazoria County to 9:30pm.  Danbury, Angleton areas seek cover! #KPRC2 https://t.co/DPRp2wd0RR https://t.co/9PHfoObccd",original_tweet,1,1,1,0.0,0.0,0.0,27583598,KPRC 2 Houston,KPRC2,"Houston, TX",True,545896,1535,Local,1.0,,Organization,,1.0,News Media,Local News Media,single_photo,http://pbs.twimg.com/media/DIHwF7wXUAA-kGp.jpg,1,http://pbs.twimg.com/media/DIHwF7wXUAA-kGp.jpg,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,Watch/Warning,0.0,0.0,1.0,0.0,0.0,0.0,10.0,16.0,17.0,18.0,18.0,18.0,18.0,18.0,18,120.0,96.0,68.0,36.0,18.0,9.0,4.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,17.0,18.0,18.0,18.0,18.0,18.0,18,120.0,96.0,68.0,36.0,18.0,9.0,4.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
901265440994992128,901265440994992,2017-08-25 21:10:00-05:00,A rotating storm just east of Angleton has prompted a Tornado Warning.  Watch out Bonney &amp; Danbury. https://t.co/ZIUulyNBBe,original_tweet,1,1,1,0.0,0.0,0.0,1392425179,David Tillman,TillmanWeather,"Houston, TX",True,6454,45,Local,1.0,,Individual,1.0,,Wx Media,Local Wx Media,single_photo,http://pbs.twimg.com/media/DIHwJBAWsAQdimt.jpg,1,http://pbs.twimg.com/media/DIHwJBAWsAQdimt.jpg,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,Watch/Warning,0.0,0.0,1.0,0.0,0.0,0.0,3.0,9.0,17.0,23.0,26.0,26.0,27.0,27.0,35,36.0,54.0,68.0,46.0,26.0,13.0,6.75,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,17.0,23.0,26.0,26.0,27.0,27.0,35,36.0,54.0,68.0,46.0,26.0,13.0,6.75,4.5,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,7,12.0,6.0,4.0,2.0,2.0,1.0,0.5,0.3333333333333333
901268511938531328,901268511938531,2017-08-25 21:22:12-05:00,Tornado Warning including Hoskins TX until 9:30 PM CDT https://t.co/nUP9URgQG5,original_tweet,1,1,1,0.0,0.0,0.0,2544227706,NWS Tornado,NWStornado,,True,62638,0,National,,1.0,Organization,,1.0,NWS (Exp),National NWS (Exp),single_photo,http://pbs.twimg.com/media/DIHy7ypW0AQby0w.jpg,1,http://pbs.twimg.com/media/DIHy7ypW0AQby0w.jpg,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,Watch/Warning (Exp),0.0,0.0,1.0,0.0,1.0,0.0,11.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13,132.0,78.0,52.0,26.0,13.0,6.5,3.25,2.1666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13,132.0,78.0,52.0,26.0,13.0,6.5,3.25,2.1666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
901268520822083585,901268520822083,2017-08-25 21:22:14-05:00,Tornado Warning including Hoskins TX until 9:30 PM CDT https://t.co/twiF0ZrcqT,original_tweet,1,1,1,0.0,0.0,0.0,600958397,NWS Houston,NWSHouston,"Houston, Texas",True,31066,349,Local,1.0,,Organization,,1.0,NWS (Exp),Local NWS (Exp),single_photo,http://pbs.twimg.com/media/DIHy8QBXkAAAKpI.jpg,1,http://pbs.twimg.com/media/DIHy8QBXkAAAKpI.jpg,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,Watch/Warning (Exp),0.0,0.0,1.0,0.0,1.0,0.0,12.0,16.0,20.0,21.0,21.0,21.0,22.0,22.0,22,144.0,96.0,80.0,42.0,21.0,10.5,5.5,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,20.0,21.0,21.0,21.0,22.0,22.0,22,144.0,96.0,80.0,42.0,21.0,10.5,5.5,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
901268548160565248,901268548160565,2017-08-25 21:22:21-05:00,Aviso de Tornado incluye Hoskins TX hasta las 9:30 PM CDT https://t.co/KFuvEDanTl,original_tweet,1,1,1,0.0,0.0,0.0,600958397,NWS Houston,NWSHouston,"Houston, Texas",True,31066,349,Local,1.0,,Organization,,1.0,NWS (Exp),Local NWS (Exp),single_photo,http://pbs.twimg.com/media/DIHy966XoAAeZh1.jpg,1,http://pbs.twimg.com/media/DIHy966XoAAeZh1.jpg,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,Watch/Warning (Exp),0.0,0.0,1.0,0.0,1.0,0.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4,36.0,24.0,16.0,8.0,4.0,2.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4,36.0,24.0,16.0,8.0,4.0,2.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
901269532219645952,901269532219645,2017-08-25 21:26:15-05:00,Tornado Warning until 9:30 for Eastern Brazoria County. #KPRC2 https://t.co/0dH1gKnvRi https://t.co/bInP3JYOFE,original_tweet,1,1,1,0.0,0.0,0.0,29239301,KPRC 2 WEATHER,KPRC2WEATHER,"Houston, Texas",False,32170,1175,Local,1.0,,Organization,,1.0,Wx Media,Local Wx Media,single_photo,http://pbs.twimg.com/media/DIHz3JuU0AAFHAu.jpg,1,http://pbs.twimg.com/media/DIHz3JuU0AAFHAu.jpg,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,Watch/Warning,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,12.0,6.0,4.0,2.0,1.0,0.5,0.25,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,12.0,6.0,4.0,2.0,1.0,0.5,0.25,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
901269545045962752,901269545045962,2017-08-25 21:26:18-05:00,Tornado Warning until 9:30 for Eastern Brazoria County. #KPRC2 https://t.co/DPRp2wd0RR https://t.co/Cc548iUeYy,original_tweet,1,1,1,0.0,0.0,0.0,27583598,KPRC 2 Houston,KPRC2,"Houston, TX",True,545925,1535,Local,1.0,,Organization,,1.0,News Media,Local News Media,single_photo,http://pbs.twimg.com/media/DIHz33TWsAAiSrN.jpg,1,http://pbs.twimg.com/media/DIHz33TWsAAiSrN.jpg,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,Watch/Warning,1.0,0.0,1.0,0.0,0.0,0.0,5.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7,60.0,36.0,28.0,14.0,7.0,3.5,1.75,1.1666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7,60.0,36.0,28.0,14.0,7.0,3.5,1.75,1.1666666666666663,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,12.0,6.0,4.0,2.0,1.0,0.5,0.25,0.16666666666666666
901270186485067776,901270186485067,2017-08-25 21:28:51-05:00,Tornado warnings in Brazoria County TX with outer bands of #Harvey. Notice the lightning jump #txwx https://t.co/Auc2EVRRPN,original_tweet,1,1,1,0.0,0.0,0.0,32567081,Mike Bettes,mikebettes,"Atlanta, GA",True,346089,567,National,,1.0,Individual,1.0,,Wx Media,National Wx Media,gif,https://video.twimg.com/tweet_video/DIH0UtSU0AEC7lA.mp4,1,https://video.twimg.com/tweet_video/DIH0UtSU0AEC7lA.mp4,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,Watch/Warning,0.0,0.0,1.0,0.0,0.0,0.0,10.0,13.0,15.0,16.0,18.0,19.0,19.0,19.0,19,120.0,78.0,60.0,32.0,18.0,9.5,4.75,3.1666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,15.0,16.0,18.0,19.0,19.0,19.0,19,120.0,78.0,60.0,32.0,18.0,9.5,4.75,3.1666666666666665,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3,12.0,18.0,12.0,6.0,3.0,1.5,0.75,0.5
901271519757815808,901271519757815,2017-08-25 21:34:09-05:00,"Tornado Warning including Galveston County, TX until 10:00 PM CDT https://t.co/MilRNSRYQL",original_tweet,1,1,1,0.0,0.0,0.0,2544227706,NWS Tornado,NWStornado,,True,62639,0,National,,1.0,Organization,,1.0,NWS (Exp),National NWS (Exp),single_photo,http://pbs.twimg.com/media/DIH1q1xXcAEJ-9j.jpg,1,http://pbs.twimg.com/media/DIH1q1xXcAEJ-9j.jpg,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,Watch/Warning (Exp),0.0,0.0,1.0,0.0,1.0,0.0,7.0,8.0,11.0,12.0,13.0,13.0,13.0,13.0,13,84.0,48.0,44.0,24.0,13.0,6.5,3.25,2.1666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,11.0,12.0,13.0,13.0,13.0,13.0,13,84.0,48.0,44.0,24.0,13.0,6.5,3.25,2.1666666666666665,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,12.0,6.0,4.0,2.0,1.0,0.5,0.25,0.16666666666666666
901271526993006593,901271526993006,2017-08-25 21:34:11-05:00,"Tornado Warning including Galveston County, TX until 10:00 PM CDT https://t.co/nXMfuOIM7S",original_tweet,1,1,1,0.0,0.0,0.0,600958397,NWS Houston,NWSHouston,"Houston, Texas",True,31087,349,Local,1.0,,Organization,,1.0,NWS (Exp),Local NWS (Exp),single_photo,http://pbs.twimg.com/media/DIH1rReXsAAHuFW.jpg,1,http://pbs.twimg.com/media/DIH1rReXsAAHuFW.jpg,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,Watch/Warning (Exp),0.0,0.0,1.0,0.0,1.0,0.0,18.0,25.0,27.0,29.0,29.0,29.0,30.0,30.0,30,216.0,150.0,108.0,58.0,29.0,14.5,7.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,25.0,27.0,29.0,29.0,29.0,30.0,30.0,30,216.0,150.0,108.0,58.0,29.0,14.5,7.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
901271541450764288,901271541450764,2017-08-25 21:34:14-05:00,"Aviso de Tornado incluye Galveston County, TX hasta las 10:00 PM CDT https://t.co/zy7TmGtiSu",original_tweet,1,1,1,0.0,0.0,0.0,600958397,NWS Houston,NWSHouston,"Houston, Texas",True,31087,349,Local,1.0,,Organization,,1.0,NWS (Exp),Local NWS (Exp),single_photo,http://pbs.twimg.com/media/DIH1sMhXUAATOd2.jpg,1,http://pbs.twimg.com/media/DIH1sMhXUAATOd2.jpg,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,Watch/Warning (Exp),0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,12.0,12.0,8.0,4.0,2.0,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,12.0,12.0,8.0,4.0,2.0,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
901272769513521152,901272769513521,2017-08-25 21:39:07-05:00,"Tornado Warning including Rosenberg TX, Needville TX, Pleak TX until 10:15 PM CDT https://t.co/eMxIvC0xoe",original_tweet,1,1,1,0.0,0.0,0.0,2544227706,NWS Tornado,NWStornado,,True,62643,0,National,,1.0,Organization,,1.0,NWS (Exp),National NWS (Exp),single_photo,http://pbs.twimg.com/media/DIH2znzWsAAW5Tt.jpg,1,http://pbs.twimg.com/media/DIH2znzWsAAW5Tt.jpg,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,Watch/Warning (Exp),0.0,0.0,1.0,0.0,1.0,0.0,6.0,8.0,10.0,11.0,11.0,11.0,11.0,11.0,11,72.0,48.0,40.0,22.0,11.0,5.5,2.75,1.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,10.0,11.0,11.0,11.0,11.0,11.0,11,72.0,48.0,40.0,22.0,11.0,5.5,2.75,1.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
901272776224497664,901272776224497,2017-08-25 21:39:09-05:00,"Tornado Warning including Rosenberg TX, Needville TX, Pleak TX until 10:15 PM CDT https://t.co/v7WoXNvNA6",original_tweet,1,1,1,0.0,0.0,0.0,600958397,NWS Houston,NWSHouston,"Houston, Texas",True,31097,349,Local,1.0,,Organization,,1.0,NWS (Exp),Local NWS (Exp),single_photo,http://pbs.twimg.com/media/DIH20CdXYAAjZHL.jpg,1,http://pbs.twimg.com/media/DIH20CdXYAAjZHL.jpg,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,Watch/Warning (Exp),0.0,0.0,1.0,0.0,1.0,0.0,20.0,27.0,30.0,33.0,34.0,36.0,36.0,36.0,38,240.0,162.0,120.0,66.0,34.0,18.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,27.0,30.0,33.0,34.0,36.0,36.0,36.0,38,240.0,162.0,120.0,66.0,34.0,18.0,9.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,12.0,6.0,4.0,2.0,1.0,0.5,0.25,0.16666666666666666
901272795778355200,901272795778355,2017-08-25 21:39:14-05:00,"Aviso de Tornado incluye Rosenberg TX, Needville TX, Pleak TX hasta las 10:15 PM CDT https://t.co/AGVuqzDeSO",original_tweet,1,1,1,0.0,0.0,0.0,600958397,NWS Houston,NWSHouston,"Houston, Texas",True,31097,349,Local,1.0,,Organization,,1.0,NWS (Exp),Local NWS (Exp),single_photo,http://pbs.twimg.com/media/DIH21MGXgAEN8tn.jpg,1,http://pbs.twimg.com/media/DIH21MGXgAEN8tn.jpg,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,Watch/Warning (Exp),0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,12.0,12.0,8.0,4.0,2.0,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,12.0,12.0,8.0,4.0,2.0,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
901273254643499012,901273254643499,2017-08-25 21:41:03-05:00,Tornado Warning including Jamaica Beach TX until 10:00 PM CDT https://t.co/RDKBC3q1nd,original_tweet,1,1,1,0.0,0.0,0.0,2544227706,NWS Tornado,NWStornado,,True,62645,0,National,,1.0,Organization,,1.0,NWS (Exp),National NWS (Exp),single_photo,http://pbs.twimg.com/media/DIH3P3iWAAEPYou.jpg,1,http://pbs.twimg.com/media/DIH3P3iWAAEPYou.jpg,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,Watch/Warning (Exp),0.0,0.0,1.0,0.0,1.0,0.0,9.0,13.0,13.0,14.0,14.0,14.0,14.0,14.0,14,108.0,78.0,52.0,28.0,14.0,7.0,3.5,2.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,13.0,13.0,14.0,14.0,14.0,14.0,14.0,14,108.0,78.0,52.0,28.0,14.0,7.0,3.5,2.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
901273261664854016,901273261664854,2017-08-25 21:41:05-05:00,Tornado Warning including Jamaica Beach TX until 10:00 PM CDT https://t.co/Nb7lHW7Fey,original_tweet,1,1,1,0.0,0.0,0.0,600958397,NWS Houston,NWSHouston,"Houston, Texas",True,31107,349,Local,1.0,,Organization,,1.0,NWS (Exp),Local NWS (Exp),single_photo,http://pbs.twimg.com/media/DIH3QSCW0AEe8ah.jpg,1,http://pbs.twimg.com/media/DIH3QSCW0AEe8ah.jpg,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,Watch/Warning (Exp),0.0,0.0,1.0,0.0,1.0,0.0,9.0,10.0,11.0,13.0,13.0,13.0,14.0,14.0,14,108.0,60.0,44.0,26.0,13.0,6.5,3.5,2.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,11.0,13.0,13.0,13.0,14.0,14.0,14,108.0,60.0,44.0,26.0,13.0,6.5,3.5,2.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
